adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
1A:C1:4A:18:08:E0,255,10,NA,1,-93,0,1544786708416,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-83,0,1544786708416,127,0
4D:0B:AB:63:E8:C6,255,10,NA,1,-82,0,1544786708418,127,2
E0:FE:13:46:36:D6,255,10,AirCube 000006A6,1,-101,0,1544786708419,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-67,0,1544786708420,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-92,0,1544786708421,127,0
5A:E5:C3:42:20:EE,255,10,NA,1,-95,0,1544786708423,127,2
1A:C1:4A:18:08:E0,255,10,NA,1,-96,0,1544786708424,127,0
54:F0:97:D3:D8:1C,255,10,NA,1,-70,0,1544786708472,127,2
E4:7D:BD:2C:B8:69,255,10,NA,1,-82,0,1544786708473,127,0
6A:E5:CF:E3:2A:C8,255,10,NA,1,-89,0,1544786708492,127,2
28:C1:82:D5:EA:3C,255,10,NA,1,-100,0,1544786708495,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-97,0,1544786708506,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-64,0,1544786708509,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-95,0,1544786708544,127,0
E0:FE:13:46:36:D6,255,10,AirCube 000006A6,1,-90,0,1544786708570,127,2
D9:3E:3E:64:1D:49,255,10,NA,1,-88,0,1544786708575,127,0
68:D5:EA:A1:BC:CC,255,10,NA,1,-86,0,1544786708637,127,2
CD:4D:12:A9:0A:A2,255,10,NA,1,-95,0,1544786708662,127,0
5A:E5:C3:42:20:EE,255,10,NA,1,-89,0,1544786708670,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-62,0,1544786708672,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-92,0,1544786708693,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-97,0,1544786708707,127,0
54:F0:97:D3:D8:1C,255,10,NA,1,-71,0,1544786708756,127,2
0A:38:E2:23:B9:E9,255,10,NA,1,-97,0,1544786708758,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-76,0,1544786708767,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-96,0,1544786708770,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-94,0,1544786708820,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-61,0,1544786708822,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-93,0,1544786708847,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-92,0,1544786708849,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-93,0,1544786708852,127,0
23:54:34:36:A9:48,255,10,NA,1,-101,0,1544786708866,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-90,0,1544786708897,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-98,0,1544786708900,127,0
68:D5:EA:A1:BC:CC,255,10,NA,1,-90,0,1544786708912,127,2
E4:7D:BD:2C:B8:69,255,10,NA,1,-83,0,1544786708932,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-89,0,1544786708934,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-90,0,1544786708946,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-92,0,1544786708976,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-66,0,1544786708980,127,0
54:F0:97:D3:D8:1C,255,10,NA,1,-70,0,1544786708992,127,2
28:C1:82:D5:EA:3C,255,10,NA,1,-89,0,1544786709019,127,0
65:7D:48:DF:38:0C,255,10,NA,1,-97,0,1544786709035,127,2
1A:C1:4A:18:08:E0,255,10,NA,1,-95,0,1544786709038,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-92,0,1544786709067,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-92,0,1544786709075,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-91,0,1544786709130,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-65,0,1544786709134,127,0
70:30:38:E7:21:9A,255,10,NA,1,-89,0,1544786709150,127,2
0A:38:E2:23:B9:E9,255,10,NA,1,-91,0,1544786709154,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-91,0,1544786709205,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-94,0,1544786709209,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-93,0,1544786709212,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-85,0,1544786709250,127,0
54:F0:97:D3:D8:1C,255,10,NA,1,-73,0,1544786709274,127,2
D4:6F:6D:FC:59:95,255,10,NA,1,-88,0,1544786709278,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-67,0,1544786709297,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-93,0,1544786709301,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-90,0,1544786709310,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-90,0,1544786709313,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-93,0,1544786709333,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-91,0,1544786709415,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-64,0,1544786709454,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-96,0,1544786709458,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-92,0,1544786709471,127,0
54:F0:97:D3:D8:1C,255,10,NA,1,-67,0,1544786709544,127,2
E4:7D:BD:2C:B8:69,255,10,NA,1,-85,0,1544786709548,127,0
E0:FE:13:46:36:D6,255,10,AirCube 000006A6,1,-94,0,1544786709576,127,2
0A:38:E2:23:B9:E9,255,10,NA,1,-96,0,1544786709579,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-68,0,1544786709660,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-96,0,1544786709662,127,0
23:54:34:36:A9:48,255,10,NA,1,-101,0,1544786709713,127,0
EC:08:9C:E1:18:36,255,10,NA,1,-100,0,1544786709722,127,2
EF:C3:BC:04:55:5C,255,10,NA,1,-93,0,1544786709725,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-95,0,1544786709727,127,0
68:D5:EA:A1:BC:CC,255,10,NA,1,-88,0,1544786709734,127,2
28:C1:82:D5:EA:3C,255,10,NA,1,-93,0,1544786709746,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-65,0,1544786709748,127,0
54:F0:97:D3:D8:1C,255,10,NA,1,-76,0,1544786709821,127,2
F2:4A:DA:F2:96:9A,255,10,NA,1,-88,0,1544786709825,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-94,0,1544786709828,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-98,0,1544786709838,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-83,0,1544786709842,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-91,0,1544786709885,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-91,0,1544786709941,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-98,0,1544786709943,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-93,0,1544786709955,127,0
6A:E5:CF:E3:2A:C8,255,10,NA,1,-87,0,1544786709966,127,2
36:FF:0C:3B:7B:1D,255,10,NA,1,-89,0,1544786709972,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-88,0,1544786710004,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-89,0,1544786710007,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-95,0,1544786710053,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-76,0,1544786710070,127,0
54:F0:97:D3:D8:1C,255,10,NA,1,-67,0,1544786710083,127,2
36:FF:0C:3B:7B:1D,255,10,NA,1,-95,0,1544786710087,127,0
04:52:C7:CF:A4:0D,255,10,LE-Bose Revolve+ SoundLink,1,-89,0,1544786710090,127,3
CD:4D:12:A9:0A:A2,255,10,NA,1,-91,0,1544786710093,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-100,0,1544786710106,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-95,0,1544786710134,127,0
6A:E5:CF:E3:2A:C8,255,10,NA,1,-89,0,1544786710166,127,2
36:FF:0C:3B:7B:1D,255,10,NA,1,-103,0,1544786710185,127,0
4D:0B:AB:63:E8:C6,255,10,NA,1,-81,0,1544786710370,127,2
28:C1:82:D5:EA:3C,255,10,NA,1,-89,0,1544786710371,127,0
48:4A:A3:CE:EE:AD,255,10,NA,1,-99,0,1544786710375,127,2
1A:C1:4A:18:08:E0,255,10,NA,1,-97,0,1544786710376,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-88,0,1544786710378,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-91,0,1544786710379,127,0
6A:E5:CF:E3:2A:C8,255,10,NA,1,-89,0,1544786710384,127,2
FB:82:C6:98:FD:89,255,10,NA,1,-92,0,1544786710385,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-98,0,1544786710387,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-100,0,1544786710396,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-75,0,1544786710398,127,0
23:54:34:36:A9:48,255,10,NA,1,-67,0,1544786739607,127,0
12:4E:31:80:AF:56,255,10,NA,1,-81,0,1544786739609,127,0
1F:B0:09:08:F2:F9,255,10,NA,1,-91,0,1544786745533,127,0
F0:BA:FA:85:40:72,255,10,NA,1,-96,0,1544786745535,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-87,0,1544786745543,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-90,0,1544786749253,127,0
5D:3C:5E:4A:36:8F,255,10,NA,1,-88,0,1544786749266,127,2
15:12:16:8D:20:A8,255,10,NA,1,-92,0,1544786749274,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-97,0,1544786749278,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-87,0,1544786749285,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-89,0,1544786749310,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-90,0,1544786749321,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-85,0,1544786749326,127,0
51:FD:FF:DB:9D:CF,255,10,NA,1,-82,0,1544786749340,127,2
D9:3E:3E:64:1D:49,255,10,NA,1,-95,0,1544786749343,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-92,0,1544786749369,127,0
5C:F1:72:81:84:19,255,10,NA,1,-87,0,1544786749378,127,2
36:AB:8E:2C:C4:10,255,10,NA,1,-87,0,1544786749385,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-95,0,1544786749396,127,0
EC:BB:E9:A7:38:CD,255,10,NA,1,-99,0,1544786749405,127,2
36:FF:0C:3B:7B:1D,255,10,NA,1,-85,0,1544786749406,127,0
12:4E:31:80:AF:56,255,10,NA,1,-99,0,1544786749408,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-96,0,1544786749440,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-83,0,1544786749470,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-94,0,1544786749491,127,0
12:4E:31:80:AF:56,255,10,NA,1,-90,0,1544786749508,127,0
1F:B0:09:08:F2:F9,255,10,NA,1,-98,0,1544786749545,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-91,0,1544786749549,127,0
15:12:16:8D:20:A8,255,10,NA,1,-91,0,1544786749570,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-87,0,1544786749597,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-88,0,1544786749604,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-85,0,1544786749607,127,0
12:4E:31:80:AF:56,255,10,NA,1,-89,0,1544786749612,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-89,0,1544786749622,127,0
77:03:6D:A6:17:BD,255,10,NA,1,-80,0,1544786749635,127,2
5D:3C:5E:4A:36:8F,255,10,NA,1,-83,0,1544786749681,127,2
1A:C1:4A:18:08:E0,255,10,NA,1,-94,0,1544786749684,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-85,0,1544786749699,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-89,0,1544786749705,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-88,0,1544786749713,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-88,0,1544786749716,127,0
12:4E:31:80:AF:56,255,10,NA,1,-86,0,1544786749719,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-102,0,1544786749721,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-89,0,1544786749757,127,0
5D:3C:5E:4A:36:8F,255,10,NA,1,-93,0,1544786749777,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-88,0,1544786749786,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-92,0,1544786749809,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-82,0,1544786749815,127,0
12:4E:31:80:AF:56,255,10,NA,1,-96,0,1544786749819,127,0
5D:3C:5E:4A:36:8F,255,10,NA,1,-85,0,1544786749837,127,2
FB:82:C6:98:FD:89,255,10,NA,1,-91,0,1544786749849,127,0
1F:B0:09:08:F2:F9,255,10,NA,1,-99,0,1544786749852,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-87,0,1544786749862,127,0
15:12:16:8D:20:A8,255,10,NA,1,-101,0,1544786749881,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-90,0,1544786749886,127,0
77:03:6D:A6:17:BD,255,10,NA,1,-77,0,1544786749904,127,2
F0:EB:A1:DA:08:8E,255,10,NA,1,-99,0,1544786749907,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-83,0,1544786749909,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-94,0,1544786749912,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-96,0,1544786749917,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-95,0,1544786749919,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-87,0,1544786749931,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-88,0,1544786749932,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-84,0,1544786749945,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-86,0,1544786749968,127,0
15:12:16:8D:20:A8,255,10,NA,1,-94,0,1544786749977,127,0
5D:3C:5E:4A:36:8F,255,10,NA,1,-85,0,1544786749989,127,2
1A:C1:4A:18:08:E0,255,10,NA,1,-94,0,1544786750007,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-91,0,1544786750015,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-84,0,1544786750026,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-87,0,1544786750037,127,0
12:4E:31:80:AF:56,255,10,NA,1,-84,0,1544786750044,127,0
23:54:34:36:A9:48,255,10,NA,1,-96,0,1544786750048,127,0
DA:3F:3F:65:1E:4A,255,10,NA,1,-88,0,1544786750065,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-88,0,1544786750069,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-93,0,1544786750073,127,0
15:12:16:8D:20:A8,255,10,NA,1,-99,0,1544786750081,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-83,0,1544786750095,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-89,0,1544786750098,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-98,0,1544786750124,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-88,0,1544786750128,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-91,0,1544786750139,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-86,0,1544786750143,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-87,0,1544786750153,127,0
63:EA:13:86:8F:C2,255,10,NA,1,-91,0,1544786750166,127,2
28:C1:82:D5:EA:3C,255,10,NA,1,-94,0,1544786750170,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-78,0,1544786750173,127,0
5D:3C:5E:4A:36:8F,255,10,NA,1,-90,0,1544786750200,127,2
1A:C1:4A:18:08:E0,255,10,NA,1,-84,0,1544786750209,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-91,0,1544786750211,127,0
F0:EB:A1:DA:08:8E,255,10,NA,1,-101,0,1544786750227,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-93,0,1544786750229,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-84,0,1544786750232,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-86,0,1544786750240,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-90,0,1544786750243,127,0
23:54:34:36:A9:48,255,10,NA,1,-91,0,1544786750264,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-96,0,1544786750267,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-88,0,1544786750290,127,0
15:12:16:8D:20:A8,255,10,NA,1,-91,0,1544786750310,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-92,0,1544786750320,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-86,0,1544786750332,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-100,0,1544786750345,127,0
12:4E:31:80:AF:56,255,10,NA,1,-90,0,1544786750352,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-82,0,1544786750373,127,0
32:E2:C7:C8:39:40,255,10,NA,1,-95,0,1544786750376,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-81,0,1544786750413,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-93,0,1544786750416,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-89,0,1544786750442,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-93,0,1544786750445,127,0
36:AB:8E:2C:C4:10,255,10,NA,1,-85,0,1544786750449,127,0
12:4E:31:80:AF:56,255,10,NA,1,-89,0,1544786750456,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-88,0,1544786750460,127,0
54:C5:6D:0D:84:6B,255,10,NA,1,-94,0,1544786750471,127,2
28:C1:82:D5:EA:3C,255,10,NA,1,-91,0,1544786750476,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-87,0,1544786750490,127,0
